-10 0 0 -9.99999095904343 0.00000000000000 0.00000000000000 1
0 0 0 0.00000904369477 0.00000000000000 0.00000000000000 1
10 0 0 10.00000904095656 0.00000000000000 0.00000000000000 1
20 0 0 20.00000903307376 0.00000000000000 0.00000000000000 1
30 0 0 30.00000902100104 0.00000000000000 0.00000000000000 1
40 0 0 40.00000900619902 0.00000000000000 0.00000000000000 1
50 0 0 50.00000899045595 0.00000000000000 0.00000000000000 1
60 0 0 60.00000897567066 0.00000000000000 0.00000000000000 1
70 0 0 70.00000896362359 0.00000000000000 0.00000000000000 1
80 0 0 80.00000895576333 0.00000000000000 0.00000000000000 1
90 0 0 89.99999104696597 180.00000000000000 180.00000000000000 1
-10 0 10 -9.99999109639587 0.00000158381230 9.99999972497400 1
0 0 10 0.00000890630073 0.00000155990812 10.00000000000012 1
10 0 10 10.00000890360412 0.00000158381238 10.00000027502625 1
20 0 10 20.00000889584106 0.00000165936954 10.00000056753793 1
30 0 10 30.00000888395175 0.00000179971901 10.00000089985963 1
40 0 10 40.00000886937461 0.00000203349757 10.00000130710716 1
50 0 10 50.00000885387070 0.00000242201526 10.00000185537145 1
60 0 10 60.00000883931002 0.00000311197525 10.00000269504975 1
70 0 10 70.00000882744595 0.00000454736788 10.00000427312816 1
80 0 10 80.00000881970504 0.00000895395152 10.00000881792100 1
90 0 10 89.99999104696597 170.00000000000000 180.00000000000000 1
-10 0 20 -9.99999150427981 0.00000311950126 19.99999945830452 1
0 0 20 0.00000849829324 0.00000307241922 20.00000000000022 1
10 0 20 10.00000849572015 0.00000311950142 20.00000054169596 1
20 0 20 20.00000848831272 0.00000326831997 20.00000111783149 1
30 0 20 30.00000847696806 0.00000354475446 20.00000177237746 1
40 0 20 40.00000846305868 0.00000400520831 20.00000257449850 1
50 0 20 50.00000844826502 0.00000477043878 20.00000365436834 1
60 0 20 60.00000843437135 0.00000612939464 20.00000530821169 1
70 0 20 70.00000842305072 0.00000895656611 20.00000841641930 1
80 0 20 80.00000841566425 0.00001763584105 20.00001736791322 1
90 0 20 89.99999104696597 160.00000000000000 180.00000000000000 1
-10 0 30 -9.99999217030191 0.00000456040577 29.99999920809415 1
0 0 30 0.00000783206942 0.00000449157642 30.00000000000030 1
10 0 30 10.00000782969803 0.00000456040598 30.00000079190649 1
20 0 30 20.00000782287128 0.00000477796413 30.00000163416028 1
30 0 30 30.00000781241597 0.00000518208431 30.00000259104246 1
40 0 30 40.00000779959699 0.00000585522278 30.00000376366496 1
50 0 30 50.00000778596304 0.00000697391484 30.00000534232901 1
60 0 30 60.00000777315850 0.00000896057533 30.00000776008616 1
70 0 30 70.00000776272526 0.00001309362328 30.00001230398148 1
80 0 30 80.00000775591757 0.00002578187315 30.00002539018886 1
90 0 30 89.99999104696597 150.00000000000000 180.00000000000000 1
-10 0 40 -9.99999307422541 0.00000586274466 39.99999898194542 1
0 0 40 0.00000692787212 0.00000577425934 40.00000000000035 1
10 0 40 10.00000692577449 0.00000586274491 40.00000101805531 1
20 0 40 20.00000691973585 0.00000614243225 40.00000210083590 1
30 0 40 30.00000691048755 0.00000666195911 40.00000333097990 1
40 0 40 40.00000689914847 0.00000752732921 40.00000483847430 1
50 0 40 50.00000688708848 0.00000896549195 40.00000686796563 1
60 0 40 60.00000687576214 0.00001151949328 40.00000997617416 1
70 0 40 70.00000686653324 0.00001683283690 40.00001581769297 1
80 0 40 80.00000686051109 0.00003314453429 40.00003264099468 1
90 0 40 89.99999104696597 140.00000000000000 180.00000000000000 1
-10 0 50 -9.99999418858507 0.00000698694703 49.99999878672973 1
0 0 50 0.00000581317494 0.00000688149432 50.00000000000035 1
10 0 50 10.00000581141479 0.00000698694728 50.00000121327101 1
20 0 50 20.00000580634774 0.00000732026565 50.00000250367866 1
30 0 50 30.00000579858745 0.00000793941363 50.00000396970716 1
40 0 50 40.00000578907279 0.00000897072149 50.00000576626897 1
50 0 50 50.00000577895320 0.00001068465699 50.00000818492247 1
60 0 50 60.00000576944917 0.00001372839704 50.00001188914094 1
70 0 50 70.00000576170505 0.00002006059279 50.00001885079136 1
80 0 50 80.00000575665138 0.00003950011350 50.00003890001836 1
90 0 50 89.99999104696597 130.00000000000000 180.00000000000000 1
-10 0 60 -9.99999547952162 0.00000789885457 59.99999862837861 1
0 0 60 0.00000452184739 0.00000777963857 60.00000000000031 1
10 0 60 10.00000452047819 0.00000789885479 60.00000137162204 1
20 0 60 20.00000451653669 0.00000827567646 60.00000283044836 1
30 0 60 30.00000451050021 0.00000897563302 60.00000448781682 1
40 0 60 40.00000450309907 0.00001014154286 60.00000651885840 1
50 0 60 50.00000449522735 0.00001207917401 60.00000925318444 1
60 0 60 60.00000448783442 0.00001552017019 60.00001344086196 1
70 0 60 70.00000448181035 0.00002267881722 60.00002131111750 1
80 0 60 80.00000447787869 0.00004465549972 60.00004397708264 1
90 0 60 89.99999104696597 119.99999999999999 180.00000000000000 1
-10 0 70 -9.99999690781063 0.00000857075941 69.99999851170347 1
0 0 70 0.00000309312578 0.00000844140244 70.00000000000023 1
10 0 70 10.00000309218915 0.00000857075958 70.00000148829702 1
20 0 70 20.00000308949295 0.00000897963500 70.00000307121627 1
30 0 70 30.00000308536370 0.00000973913232 70.00000486956640 1
40 0 70 40.00000308030096 0.00001100421853 70.00000707337554 1
50 0 70 50.00000307491629 0.00001310667136 70.00001004029299 1
60 0 70 60.00000306985910 0.00001684037063 70.00001458418900 1
70 0 70 70.00000306573813 0.00002460795682 70.00002312391567 1
80 0 70 80.00000306304796 0.00004845404939 70.00004771792374 1
90 0 70 89.99999104696597 110.00000000000000 180.00000000000000 1
-10 0 80 -9.99999843005425 0.00000898224608 79.99999844024946 1
0 0 80 0.00000157042112 0.00000884667856 80.00000000000011 1
10 0 80 10.00000156994551 0.00000898224617 80.00000155975080 1
20 0 80 20.00000156857655 0.00000941075186 80.00000321866682 1
30 0 80 30.00000156647999 0.00001020671297 80.00000510335661 1
40 0 80 40.00000156390947 0.00001153253654 80.00000741297171 1
50 0 80 50.00000156117548 0.00001373592905 80.00001052233225 1
60 0 80 60.00000155860768 0.00001764888480 80.00001528438270 1
70 0 80 70.00000155651503 0.00002578939578 80.00002423410503 1
80 0 80 80.00000155514813 0.00005078034596 80.00005000887853 1
90 0 80 89.99999104696597 100.00000000000000 180.00000000000000 1
-10 0 90 -9.99999999999988 0.00000912081175 89.99999841618767 1
0 0 90 0.00000000000000 0.00000898315284 90.00000000000000 1
10 0 90 9.99999999999988 0.00000912081175 90.00000158381233 1
